AppId,ResidencyProgram,Specialty,Specialties,Speciality,PracticeLoc,County,State,GradYear,TotalNumberGraduates201617,AutoScoreGraduates,FinalScoreGraduates
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"1135 S Sunset Avenue, STE 408, West Covina, CA, 91790",Los Angeles,California,2018-19,3,7,7
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"1531 Esplanade, Chico, CA, 95926",Butte,California,2019-20,2,7,7
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"1700 Mt Vernon Ave, Bakersfield, CA, 933063",Kern,California,2019-20,2,7,7
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"44105 15th st W, Lancaster CA 93534",Los Angeles,California,2016-17,3,7,7
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"1501 N. Campbell Avenue, Tucson, AZ 85724",Out of State,Arizona,2016-17,3,7,7
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"3900 Lakeville HWY, Petaluma 94954",Sonoma,California,2016-17,3,7,7
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"26800 Crown Valley Pkwy #525, Mission Viejo CA 92691",Orange,California,2017-18,3,7,7
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"30 Prospect Avenue, Hackenack NJ 07601",Out of State,New Jersey,2017-18,3,7,7
99,Kern Medical Center Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"11645 Biscayne Blvd, North Miami FL 33181",Out of State,Florida,2017-18,3,7,7
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"2051 Marengo St, Los Angeles, CA 90033",Los Angeles,California,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"13737 Noel Rd. Dallas, Texas",Out of State,Texas,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"13737 Noel Rd Ste 1600 Dallas, TX 75240",Out of State,Texas,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"3916 State St. Ste. 300 Santa Barbara, CA 93105",Santa Barbara,California,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"6200 N La Cholla Blvd, Tucson, AZ 85741",Out of State,Arizona,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1200 N State St Rm #1060 Los Angeles, CA 90033",Los Angeles,California,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1509 Wilson Terrace Emergency Department Glendale, CA 91206",Los Angeles,California,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"6655 Alvarado Rd. San Diego, CA 92120",San Diego,California,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"1111 E Mcdowell Rd. Phoenix, AZ 85006",Out of State,Arizona,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"13737 Noel Rd Ste 1600 Dallas, TX 75240",Out of State,Texas,2017-18,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"5633 N Lidgerwood St. Spokane, WA 99208",Out of State,Washington,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"1600 Hospital Way Whitefish, MT 59937",Out of State,Montana,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"4445 Magnolia Ave, Riverside, CA 92501",Riverside,California,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"6501 Coyle Ave, Carmichael, CA 95608",Sacramento,California,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"111 N. Sepulveda Blvd. Suite 210 Manhattan Beach, CA 90266",Los Angeles,California,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"6501 Coyle Ave, Carmichael, CA 95608",Sacramento,California,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"1401 W 5th Street Sheridan, WY 82801",Out of State,Wyoming,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"315 Martin Luther King Jr Way, Tacoma, WA, 98405",Out of State,Washington,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"930 SW Abbey St. Newport, OR 97365",Out of State,Oregon,2016-17,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1001 N Tustin Ave Santa Ana, CA 92705",Orange,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"26520 Cactus Ave, Moreno Valley, CA 92555",Riverside,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"9961 Sierra Ave, Fontana, CA 92335",San Bernardino,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1425 S Main St, Walnut Creek, CA 94596",Contra Costa,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"4800 Kawaihau Rd, Kapa?a, HI 96746",Out of State,Hawaii,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"3960 New Covington Pike, Memphis, TN 38128",Out of State,Tennessee,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1115 S Sunset Ave, West Covina, CA 91790",Los Angeles,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"6041 Cadillac Ave, Los Angeles, CA 90034",Los Angeles,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,11234 Anderson St. Loma Linda 92350,San Bernardino,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"7500 Hospital Dr, Sacramento, CA 95823",Sacramento,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St. Loma Linda, CA 92354",San Bernardino,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St. Loma Linda, CA 92354",San Bernardino,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St. Loma Linda, CA 92354",San Bernardino,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1466 Fernando Ave, Upland, CA, 91786",San Bernardino,California,2019-20,14,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1798 N Garey Ave, Pomona, CA 91767",Los Angeles,California,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"2025 Morse Avenue Sacramento, CA 95825",Sacramento,California,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"3333 Green Bay Road North Chicago, IL 60064-3095",Out of State,Illinois,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"3080 E GENTRY WAY STE 210 MERIDIAN, ID 83642-3013",Out of State,Idaho,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"10800 MAGNOLIA AVE DEPT OF EMERGENCY MEDICINE KAISER PERMANENTE HOSPITAL RIVERSIDE, CA 92505",Riverside,California,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"1055 N CURTIS RD BOISE, ID 83706-1309",Out of State,Idaho,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"2300 I St NW, Washington, DC 20052",Out of State,Washington,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1798 N Garey Ave, Pomona, CA 91767",Los Angeles,California,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"1233 N 30th St Billings, MT 59101-0127",Out of State,Montana,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2018-19,13,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,1900 N Higley Rd Gilbert AZ 85234,Out of State,Arizona,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"200 Memorial Avenue Westminster, MD  21157",Out of State,Maryland,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"1225 Warm Springs Avenue Huntingdon, PA 16652",Out of State,Pennsylvania,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"1200 N. State St., Rm 1011 Los Angeles, CA",Los Angeles,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"100 County Road B, Shawano, WI 54166",Out of State,Wisconsin,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"85 Sierra Park Road Mammoth Lakes, CA 93546",Mono,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"3775 N Mulford Rd Rockford, IL 61114",Out of State,Illinois,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,No,"11 6th St in Hugo, CO 80821",Out of State,Colorado,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,16,9,9
100,Loma Linda University Health Education Consortium Emergency Medicine Residency Program ,Emergency Medicine,Emergency Medicine,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,16,9,9
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"Kaiser Permanent Oakland- FPMRS Fellowship 275 West MacArthur Blvd, Oakland, CA 94611",Alameda,California,2020-21,3,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"MedStart Washington Hospital Center, MFM Fellowship",Out of State,Washington,2020-21,3,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"Camran Nezhat Center, Minimally Invasive Surgery Fellowship",Santa Clara,California,2020-21,3,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"Vanderbilt University Medical Center, MFM Fellowship,  1211 Medical Center Drive Nashville, TN 37212",Out of State,Tennessee,2018-19,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,Transitioning to new job University of Washington,Out of State,Washington,2018-19,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"8701 Cuyamaca St, Santee, CA  92071",San Diego,California,2018-19,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"15151 National Ave, Los Gatos, CA 95032",Santa Clara,California,2018-19,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"Johns Hopkins. MIGs Fellowship, 600 N Wolfe Street Phipps #249, Baltimore, MD, 21287",Out of State,Maryland,2019-20,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"7300 N Fresno St., Fresno, CA 93720",Fresno,California,2019-20,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,St. Mary's Regional Medical Center 93 Campus Avenue,Out of State,Maine,2019-20,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"UC Davis, MFM Fellowship, 4860 Y St. # 2500, Sacramento, CA 95817",Sacramento,California,2019-20,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"12675 La Mirada Blvd Ste 401, La Mirada, CA 90638",Los Angeles,California,2016-17,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"1414 S. Grand Ave Suite 400, Los Angeles, CA 90015",Los Angeles,California,2016-17,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"1505 Wilson Ter Ste 130, Glendale, CA 91206",Los Angeles,California,2016-17,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"7300 N. Fresno St, Fresno, CA 93720",Fresno,California,2016-17,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"9195 Grant St Ste 410, CO 80229-4388",Out of State,Colorado,2017-18,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"400E Oak Ave, Visalia, CA 93291",Tulare,California,2017-18,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"7300 N. Fresno St. Fresno, CA 93720",Fresno,California,2017-18,4,5,5
101,UCSF (Fresno) OBGYN ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"17700 Se 272nd St. Ste 360, Covington, WA 98042",Out of State,Washington,2017-18,4,5,5
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"364 N Waterman Ave San Bernardino, CA 92404",San Bernardino,California,2017-18,5,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2017-18,5,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2017-18,5,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2017-18,5,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"1 East Main Street Suite 360 Auburn, WA 98002",Out of State,Washington,2017-18,5,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"28150 Keller Rd. Murrieta, CA 92563",Riverside,California,2016-17,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"320 W. Willow St. Walla Walla, WA 99362",Out of State,Washington,2016-17,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"601 W 5th Ave #301 Spokane, WA 99204",Out of State,Washington,2016-17,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"2450 Ashby Ave, Berkeley, CA, 94705",Alameda,California,2016-17,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"1301 California St. Redlands, CA 92374",San Bernardino,California,2016-17,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"388 Ypao Rd, Tamuning, GU 96913",Out of State,Wyoming,2016-17,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"3500 Gaston Ave, Dallas, TX 75246",Out of State,Texas,2019-20,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2019-20,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"9961 Sierra Ave, Fontana, CA 92335",San Bernardino,California,2019-20,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"4225 W. 95th St., Oak Lawn, IL  60453",Out of State,Illinois,2019-20,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"1400 East Kincaid St, Mount Vernon, WA  98274",Out of State,Washington,2019-20,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"2 W. Fern Ave Redlands, CA 92373",San Bernardino,California,2019-20,6,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2018-19,7,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"2435 W Belvedere Ave, Baltimore, MD 21215",Out of State,Maryland,2018-19,7,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"1600 N ROSE AVE OXNARD, CA 93030-3722",Ventura,California,2018-19,7,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"26520 Cactus Ave, Moreno Valley, CA 92555",Riverside,California,2018-19,7,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"26520 Cactus Ave, Moreno Valley, CA 92555",Riverside,California,2018-19,7,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"26520 Cactus Ave, Moreno Valley, CA 92555",Riverside,California,2018-19,7,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"11234 Anderson St, Loma Linda, CA 92354",San Bernardino,California,2018-19,7,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"1400 E Kincaid St Mt Vernon, WA 98274",Out of State,Washington,2020-21,9,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"12040 NE 128th St, Kirkland, WA 98034",Out of State,Washington,2020-21,9,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"9961 Sierra Ave Fontana, CA 92335",San Bernardino,California,2020-21,9,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"785 Primera Blvd Suite 1031, Lake Mary, FL 32746",Out of State,Florida,2020-21,9,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"180 Newport Center Dr. Suite 265 Newport Beach, CA 92660",Orange,California,2020-21,9,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"25395 Hancock Ave, Ste 210, Murrieta, CA 92562",Riverside,California,2020-21,9,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,No,"10000 SE Main St #10 Portland, OR 97216",Out of State,Oregon,2020-21,9,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"11234 Anderson St Loma Linda, CA 92354",San Bernardino,California,2020-21,9,8,8
102,Loma Linda University Health Education Consortium Obstetrics and Gynecology Residency Program ,Obstetrics and Gynecology,Obstetrics and Gynecology,Yes,"9961 Sierra Ave Fontana, CA 92335",San Bernardino,California,2020-21,9,8,8
103,LA County-Harbor-UCLA Medical Center Family Medicine Residency Program ,Family Medicine,Family Medicine,Yes,"1403 W Lomita Blvd 2nd Floor, Harbor City",Los Angeles,California,2020-21,11,10,10
103,LA County-Harbor-UCLA Medical Center Family Medicine Residency Program ,Family Medicine,Family Medicine,Yes,1403 W Lomita Blvd 2nd floor Harbor City,Los Angeles,California,2020-21,11,10,10
103,LA County-Harbor-UCLA Medical Center Family Medicine Residency Program ,Family Medicine,Family Medicine,Yes,"1403 W Lomita Blvd 2nd Floor, Harbor City",Los Angeles,California,2020-21,11,10,10
103,LA County-Harbor-UCLA Medical Center Family Medicine Residency Program ,Family Medicine,Family Medicine,Yes,"123 S Alvarado Street, Los Angeles",Los Angeles,California,2020-21,11,10,10
103,LA County-Harbor-UCLA Medical Center Family Medicine Residency Program ,Family Medicine,Family Medicine,Yes,"950 Euclid Avenue, San Diego",San Diego,California,2020-21,11,10,10
103,LA County-Harbor-UCLA Medical Center Family Medicine Residency Program ,Family Medicine,Family Medicine,No,"5800 Highlands Plaza Drive #232, St. Louis",Out of State,Missouri,2020-21,11,10,10
103,LA County-Harbor-UCLA Medical Center Family Medicine Residency Program ,Family Medicine,Family Medicine,Yes,"1569 Sloat Blvd #333, San Francisco",San Francisco,California,2020-21,11,10,10
103,LA County-Harbor-UCLA Medical Center Family Medicine Residency Program ,Family Medicine,Family Medicine,Yes,"7825 Atlantic Avenue, Cudahy",Los Angeles,California,2020-21,11,10,10
